Cultivar,Block,Plant,Mat ID,Plant cycle,Date planted,Date shooting,Date harvest,Pseudostem height (cm) (shooting),Pseudostem girth (cm) (shooting),Height of following sucker (cm) (shooting),Number of standing leaves (shooting),Height of following sucker (cm) (harvest),Number of standing leaves (harvest),Bunch weight (kg),Number of hands,Number of fruits in the bunch,Weight of fruit (g),Disease development time (growing phase),Youngest leaf spotted (shooting),Youngest leaf spotted (harvest),Leaf emission rate (new leaves/week) (growing phase),Index of non-spotted leaves (shooting)
GCTCV215,A,3,GCTCV215A3,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCTCV215,A,4,GCTCV215A4,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCTCV215,B,1,GCTCV215B1,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCTCV215,B,2,GCTCV215B2,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCTCV215,B,3,GCTCV215B3,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCTCV215,B,4,GCTCV215B4,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCTCV215,C,1,GCTCV215C1,ratoon,NA,NA,NA,245,58,105,6,165,0,10,8,103,82.7,NA,4,1,NA,42.8571428571429
GCTCV215,C,2,GCTCV215C2,ratoon,NA,NA,NA,265,70,145,6,205,0,11,8,126,79.4,NA,5,NA,NA,50
GCTCV215,C,3,GCTCV215C3,ratoon,NA,NA,NA,250,71,135,6,205,0,11,8,112,84.8,NA,4,NA,NA,37.5
GCTCV215,C,4,GCTCV215C4,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCTCV215,D,1,GCTCV215D1,ratoon,NA,NA,NA,255,NA,120,6,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,50
GCTCV215,D,2,GCTCV215D2,ratoon,NA,NA,NA,245,NA,145,5,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,42.8571428571429
GCTCV215,D,3,GCTCV215D3,ratoon,NA,NA,NA,265,NA,74,6,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,37.5
GCTCV215,D,4,GCTCV215D4,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCTCV215,E,1,GCTCV215E1,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCTCV215,E,2,GCTCV215E2,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCTCV215,E,3,GCTCV215E3,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCTCV215,E,4,GCTCV215E4,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRBP39,A,1,CRBP39A1,ratoon,NA,NA,NA,332,89,335,12,275,7,20,7,107,177.6,NA,NA,NA,NA,100
CRBP39,A,2,CRBP39A2,ratoon,NA,NA,NA,315,72,164,12,285,4,20,7,86,218.7,NA,12,NA,NA,100
CRBP39,A,3,CRBP39A3,ratoon,NA,NA,NA,360,87,90,12,225,3,22,7,109,179.3,NA,NA,NA,NA,100
CRBP39,A,4,CRBP39A4,ratoon,NA,NA,NA,365,75,190,11,260,5,20,8,111,169.8,NA,NA,NA,NA,100
CRBP39,B,1,CRBP39B1,ratoon,NA,NA,NA,335,78,150,10,225,5,19,8,112,159.8,NA,NA,NA,NA,100
CRBP39,B,2,CRBP39B2,ratoon,NA,NA,NA,330,84,140,13,240,NA,21,8,117,167.5,NA,NA,NA,NA,100
CRBP39,B,3,CRBP39B3,ratoon,NA,NA,NA,330,NA,240,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
CRBP39,B,4,CRBP39B4,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRBP39,C,1,CRBP39C1,ratoon,NA,NA,NA,367,88,210,13,320,4,30,9,138,195.6,NA,NA,NA,NA,100
CRBP39,C,2,CRBP39C2,ratoon,NA,NA,NA,362,76,205,14,270,6,18.5,6,86,NA,NA,NA,NA,NA,100
CRBP39,C,3,CRBP39C3,ratoon,NA,NA,NA,365,92,155,11,285,5,26.5,8,124,199.1,NA,NA,NA,NA,100
CRBP39,C,4,CRBP39C4,ratoon,NA,NA,NA,335,82,170,11,240,5,27,8,125,192,NA,NA,NA,NA,100
CRBP39,D,1,CRBP39D1,ratoon,NA,NA,NA,375,NA,240,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
CRBP39,D,2,CRBP39D2,ratoon,NA,NA,NA,380,85,190,11,295,5,27,8,123,207.3,NA,NA,NA,NA,100
CRBP39,D,3,CRBP39D3,ratoon,NA,NA,NA,380,91,245,14,334,6,24,7,109,199.1,NA,NA,NA,NA,100
CRBP39,D,4,CRBP39D4,ratoon,NA,NA,NA,372,NA,260,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
CRBP39,E,1,CRBP39E1,ratoon,NA,NA,NA,300,NA,165,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
CRBP39,E,2,CRBP39E2,ratoon,NA,NA,NA,325,86,180,12,270,5,19.5,8,132,138.6,NA,NA,NA,NA,100
CRBP39,E,3,CRBP39E3,ratoon,NA,NA,NA,270,NA,135,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
CRBP39,E,4,CRBP39E4,ratoon,NA,NA,NA,330,NA,175,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
NyarmaYik,A,1,NyarmaYikA1,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NyarmaYik,A,2,NyarmaYikA2,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NyarmaYik,A,3,NyarmaYikA3,ratoon,NA,NA,NA,265,NA,60,9,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,70
NyarmaYik,A,4,NyarmaYikA4,ratoon,NA,NA,NA,290,69,70,9,116,5,4,6,70,53.1,NA,6,1,NA,50
NyarmaYik,B,1,NyarmaYikB1,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NyarmaYik,B,2,NyarmaYikB2,ratoon,NA,NA,NA,376,67,45,9,65,7,6.5,7,94,62.8,NA,6,4,NA,50
NyarmaYik,B,3,NyarmaYikB3,ratoon,NA,NA,NA,376,NA,53,7,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,62.5
NyarmaYik,B,4,NyarmaYikB4,ratoon,NA,NA,NA,376,63,75,8,120,6,6,7,86,64,NA,5,3,NA,44.4444444444444
NyarmaYik,C,1,NyarmaYikC1,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NyarmaYik,C,2,NyarmaYikC2,ratoon,NA,NA,NA,266,NA,40,6,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,25
NyarmaYik,C,3,NyarmaYikC3,ratoon,NA,NA,NA,280,50,50,7,60,6,4,6,70,50,NA,6,2,NA,62.5
NyarmaYik,C,4,NyarmaYikC4,ratoon,NA,NA,NA,265,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,62.5
NyarmaYik,D,1,NyarmaYikD1,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NyarmaYik,D,2,NyarmaYikD2,ratoon,NA,NA,NA,282,60,NA,6,35,6,3,6,68,39.7,NA,4,2,NA,42.8571428571429
NyarmaYik,D,3,NyarmaYikD3,ratoon,NA,NA,NA,290,61,55,6,45,5,4.5,6,73,54.8,NA,3,3,NA,28.5714285714286
NyarmaYik,D,4,NyarmaYikD4,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NyarmaYik,E,1,NyarmaYikE1,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NyarmaYik,E,2,NyarmaYikE2,ratoon,NA,NA,NA,270,68,40,8,39,6,6.5,7,82,74.4,NA,6,1,NA,50
NyarmaYik,E,3,NyarmaYikE3,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NyarmaYik,E,4,NyarmaYikE4,ratoon,NA,NA,NA,280,NA,50,9,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,66.6666666666667
FrenchSombre,A,1,FrenchSombreA1,ratoon,NA,NA,NA,315,63,NA,7,50,1,12.5,6,66,177.2,NA,5,1,NA,57.1428571428571
FrenchSombre,A,2,FrenchSombreA2,ratoon,NA,NA,NA,296,NA,140,8,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,75
FrenchSombre,A,3,FrenchSombreA3,ratoon,NA,NA,NA,345,NA,100,9,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,66.6666666666667
FrenchSombre,A,4,FrenchSombreA4,ratoon,NA,NA,NA,345,72,200,6,240,3,14,7,80,162.5,NA,6,2,NA,62.5
FrenchSombre,B,1,FrenchSombreB1,ratoon,NA,NA,NA,285,NA,110,8,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,66.6666666666667
FrenchSombre,B,2,FrenchSombreB2,ratoon,NA,NA,NA,335,NA,133,7,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,62.5
FrenchSombre,B,3,FrenchSombreB3,ratoon,NA,NA,NA,378,75,165,9,230,2,17,7,91,175.8,NA,7,1,NA,66.6666666666667
FrenchSombre,B,4,FrenchSombreB4,ratoon,NA,NA,NA,350,73,75,9,83,2,16,7,88,171.6,NA,8,1,NA,77.7777777777778
FrenchSombre,C,1,FrenchSombreC1,ratoon,NA,NA,NA,340,NA,100,9,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,60
FrenchSombre,C,2,FrenchSombreC2,ratoon,NA,NA,NA,350,NA,115,7,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,75
FrenchSombre,C,3,FrenchSombreC3,ratoon,NA,NA,NA,340,NA,100,9,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,60
FrenchSombre,C,4,FrenchSombreC4,ratoon,NA,NA,NA,337,NA,110,8,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,5.55555555555556
FrenchSombre,D,1,FrenchSombreD1,ratoon,NA,NA,NA,347,NA,140,9,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,60
FrenchSombre,D,2,FrenchSombreD2,ratoon,NA,NA,NA,345,NA,160,8,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,66.6666666666667
FrenchSombre,D,3,FrenchSombreD3,ratoon,NA,NA,NA,350,61,195,9,260,0,15,7,84,166.7,NA,8,NA,NA,70
FrenchSombre,D,4,FrenchSombreD4,ratoon,NA,NA,NA,367,NA,110,9,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,50
FrenchSombre,E,1,FrenchSombreE1,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FrenchSombre,E,2,FrenchSombreE2,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FrenchSombre,E,3,FrenchSombreE3,ratoon,NA,NA,NA,350,NA,180,10,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,63.6363636363636
FrenchSombre,E,4,FrenchSombreE4,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
